id,comment_text,delays,access,costs,not about,errors
Ankylosing_Spondylitis-617498-8-2,Otherwise I would wait at least 7 weeks .,0,0,0,1,0
Hip_Replacement-312692-1-1,Id be inclined to change my doctor How on earth can he make a ststement like that on an over the phone consultation .,0,1,0,0,0
Hip_Replacement-704165-7-21,When I would ask my PT about her time limitations with me she would just say that she would decide when I was ready to go and not the municipality .,0,0,0,1,0
Gabapentin-569435-1-8,I wish doctors had access to more choices to deal with nerve pain .,0,1,0,0,0
Menieres_Disease-539798-2-4,"I live in Australia and have free access to the top experts in this field , so I have had lots of tests and various drugs after the op .",0,1,0,0,0
Osteoarthritis-663756-1-5,"My memory is good , I do not make mistakes driving , dont lose things .",0,0,0,1,0
Ovarian_Cyst-448961-6-6,If you choose the wait see option I would ask for a detailed plan on how they propose to do that .,0,0,0,1,0
Gabapentin-706295-9-6,It is actually an anti-seizure medication but the company wanted to expand its uses ( make more money ) .,0,0,0,1,0
Fibromyalgia_Syndrome-313930-48-5,Needless to say he was refused any financial help whatsoever .,0,0,0,1,0
Citalopram-661179-0-9,"Now , I am lucky right now because I still live at home and I do have money saved up from working in my savings .",0,0,0,1,0
Ear_Problems-485838-0-5,I have been missing alot of school cause of this and i just want it to stop .,0,0,0,1,0
Foot_and_Toe_Problems-651647-1-1,"So so sorry you have waited so long however , surgery does guarantee there will be no recurrance .",0,0,0,1,0
Ovarian_Cyst-587169-10-4,I was also given an internal examination which the doctor said everything seemed fine and normal .,0,0,0,1,0
Sertraline-671376-1-1,"I am so sorry to hear about your Mum , it takes a very long time to adjust to a huge loss like that .",0,0,0,1,0
Gallbladder_Problems--23994-55-11,SCHEDULED FOR SPECIALIST CONSULTATION ON THE 21ST FEB .,0,1,0,0,0
Atrial_Fibrillation_And_Flutter-534396-3-12,"Long term , there are a few ptions available to you to reduce the likelihood of this happening in future .",0,0,0,1,0
Benefits_and_Allowances-514878-12-4,The original idea of DLA PIP was to compensate for the extra cost of disability .,0,0,0,1,0
Fibromyalgia_Syndrome-311948-1-1,I sleep deeply and it took a lot of hits and misses to get the right sleep combo .,0,0,0,1,0
Atrophic_Vaginitis-703721-1-5,"Seems it is not commercially available in the US , but I was able to have it made up at a compounding pharmacy .",0,1,0,0,0
Hallux_Valgus_Bunions-196685-2-7,"the consultant has said if my other big toe even starts to tingle , to have that done asap rather than wait and put up with the pain like I did for this foot .",0,0,0,1,0
Eating_Disorders-481394-2-7,I visited somewhere recently where due to staff shortages TWO beds had closed .,0,1,0,0,0
Gallbladder_Problems-549318-4-5,I therefore sought a second opinion which I paid for but chose a surgeon with experience of research of gallbladder disease and he was much more definite - 90 sure it would help me and needed to be done .,0,0,1,0,0
Gabapentin-558718-17-35,"The most interesting thing I discovered was that while I again do question these surgeons experience and education , most who are in private practice are motivated by money .",0,0,1,0,0
Backache-361200-0-2,so I have emg test today to be told I have l5 nerve damage and nothing they can do im suffering with ankle pain numb toe limited walking and pain in both butt cheeks am i stuck like this for good ?,0,0,0,1,0
Neurological_Disorders--17202-3-11,Everyone is different but to me you have perhaps made the same mistake I made by going back to work too early .,0,0,0,1,0
Depression-537702-10-3,"I just hope in time once some of the things she is dealing with are done , she realises she is made a mistake .",0,0,0,1,0
Prostate_Problems-552241-682-2,"First , by your own admission , a 26 patient sample size is too small to be representative so your analysis based on previous chronic prostatitis and a small prostate size has to be viewed with skepticism and I believe when someone brought this up to doctor K .",0,1,0,0,0
Backache-399530-2-2,Now on a course of Gabapentin 3 weeks in waiting for it to kick in just have to keep as mobile as you can .,0,0,0,1,0
Spinal_Problems-484113-0-13,"He could not put in an eighth screw be the previous surgeon had installed the hardware incorrectly , thus leaving a gap .",0,0,0,1,0
Fibromyalgia_Syndrome-489887-2-4,"and I do not have one , so I am having to send off for a passport which is going to take time , and by the end of the conversation she was quite annoyed with me as if it was all my own fault ! I do not even know if she will be back in touch .",0,0,0,1,0
Reflux_Oesophagitis-655235-3-3,"I have never heard of ( RFA ) of HALO its something i really want to look into , do you no if them treatments are available here in UK or are they in america .",0,1,0,0,0
Hernia--35714-1-10,for pain relief - BIG MISTAKE ! Codeine causes constipation which is the last thing you want after a hernia op .,0,0,0,0,1
Menopause-530348-11-1,Yeah pillows are not cheap I know and I have tried them all too .,0,0,0,1,0
Hemifacial_Spasm-297706-6-2,Apart from Elvis impersonating ( a crowded market ! ) you sound like you are well into the process of considering your options-one of which is surgery .,0,1,0,0,0
Prostate_Problems-569364-8-9,"That is other than having comprehensive personal insurance cover , either through an employers scheme or making individual private health insurance payments .",0,0,1,0,0
Gallbladder_Problems-259708-0-6,Whatever that meant ! So anyone know what that might have meant ? And why I did not have pain like most people who have had the scan has had ? I am impatient and hate having to wait for results .,0,0,0,1,0
Hip_Replacement-494742-16-1,no sadly she is still here but ward manager has drawn the curtain between us and left it at that .,0,0,0,1,0
Bowel_Disorders-588005-0-28,SUCKED ! Their directory on who was in Network was often wrong .,0,0,0,1,0
Prostate_Problems-628929-21-14,I have been quoted priced from 500 and upwards which is not doable .,0,0,0,1,0
Ankylosing_Spondylitis-516506-2-3,Huh ! Paid for it later ! I will just have to keep going .,0,0,0,1,0
Neurological_Disorders-301455-1-1,"Muscle spams , etc are normally caused by the brain firing the incorrect signals to muscles , hence this can lead , or be the beginning of something much bigger .",0,0,0,0,1
Hallux_Valgus_Bunions-374276-5-10,Numerous hospital stays for pain control and just like you said all my fault .,0,0,0,1,0
Depression-466476-10-3,14 years is a long time - and that shows you were the best mum a cat could have .,0,0,0,1,0
Knee_Problems-535332-7-4,"I would not trust myself to be able to move my right foot fast enough to brake with it ! I had to wait at least 8-9 weeks just for the swelling to go down to even get into the front seat , very tough getting in and out of the van .",1,0,0,0,0
Polycythaemia_Rubra_Vera-537150-1-10,"In short , it is about the same as having an x-ray examination .",0,0,0,1,0
Genitourinary_Prolapse-495310-0-2,I have recently been made aware of an excellent vaginal moisturiser that is available over the counter and on prescription .,0,1,0,0,0
Prostate_Problems-683930-6-1,"Rick , Does GLEP mean Green Light Ejaculation Preserving ? If so can you tell us where you had it done and by who ? Did insurance pay for it ? What anesthetic was used ? How long was the recovery ? Did you use a foley catheter after , or any other type of catheter ? You talked about the ejaculation function , but how did it affect you urinary function ? Thomas .",0,0,1,0,0
Supraventricular_Tachycardia-641036-0-40,Then taken back to ward .,0,0,0,1,0
Knee_Problems-645165-21-27,"We all can relate , and support from others is PRICELESS ! Wishing you much success !",0,0,0,1,0
Anxiety_Disorders-658133-1-2,A pill just slows your nervous system down .,0,0,0,1,0
Accidents_and_Injuries-592796-11-1,"Hi Elaine , as I just responded to Vicky , I can not imagine having to wait so long to have surgery .",1,0,0,0,0
Polymyalgia_Rheumatica_and_GCA-476783-0-5,"At 9 I realized my mistake , went back to 10 have been at 10 for a couple of weeks , and definitely improved , but not completely better .",0,0,0,1,0
Depression-645474-1-37,I do not think I would be taken seriously enough to even find a job let alone how terrified I am about making mistakes .,0,0,0,1,0
Uterine_Fibroids-325203-2-1,I am also in the wait for menopause mode ( at 55 ! ) and not sure how much of my belly discomfort is IBS and how is fibroids .,0,0,0,1,0
Anxiety_Disorders-683533-0-21,"Sorry this is so long , i needed to vent .",0,0,0,1,0
Anxiety_Disorders-683289-0-5,and I during this I sometimes feel like there is something missing on my body or I got feeling like I am going to hit invisible wall .,0,0,0,1,0
